,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
485789,485790,B001RVFERK,A1GYEGLX3P2Y7P,Shala Kerrigan,1,1,4,1327881600,Great crispy crunch and flavor,"My family is addicted to crispy, salty snacks and I've tried a few different kinds of chips trying to find a healthier alternative to the junk food they all love.<br /><br />I like the <a href=""http://www.amazon.com/gp/product/B002DZIL24"">Terra Krinkle Cut Sweet Potato Sea Salt</a> chips for their high level of vitamin A. But they are also high fat, and the texture and flavor don't appeal to my daughter.<br /><br />These chips don't have any vitamin A according the to the label, but they are low calorie, low fat and low sodium. The texture and flavor are a definite hit with everyone in my family, even my very picky daughter.<br /><br />The sweet potato chips aren't too sweet or too salty and they don't feel greasy at all. They are really crisp. The flavor is a little bland, but it also doesn't have the aftertaste that some vegetable chips can have.<br /><br />The first ingredient listed on the chips is rice flour, not sweet potatoes.<br /><br />I'd like these better if they had more going for them nutritionally. The Terra chips are higher in dietary fiber, vitamin A and C.<br /><br />I plan to try some of the other flavors soon. I think they would be a wonderful topping for casseroles if they stay crispy enough."
485790,485791,B001RVFERK,A3NZVCL9N8CLHB,"Leo ""Katphish""",1,1,5,1327536000,Addictive!,"I've never been a big fan on chips. When it comes to snack foods, I'm more of a pretzel guy, or maybe something cheesy. Potato chips, in particular, just never appealed to me. But these aren't potato chips.<br /><br />If you read the bag, and I'm one of those strange people that actually do read the bag, you'll find out that these ""chips"" are not chips at all. They are neither fried, nor baked; they are made similar to how cheese-puffs are made, only in a way that results in a chip-like product, rather than a puff. This gives them a really addictive, crunching texture that keeps me going back for more. They pack a pretty good Sweet Potato flavor, with a noticeable sweetness balanced by saltiness and what I think are some subtle notes of spices like cinnamon. They're really tasty.<br /><br />While I wouldn't exactly call this health food, it's certainly not as bad as many traditional snack foods. Each individual bag is a serving and contains about 19 chips. The caloric price tag is 100 calories, which is not bad at all, especially considering nutritional payload is a respectable 3g of fat (none of which is saturated, so it's ""good"" fat), and no cholesterol. More impressive is only 45mg of sodium and a mere 2g of sugar. Comparatively speaking, these are a pretty smart choice for a snack if you're worried about those kinds of things.<br /><br />I was really happy to see the ingredients list was relatively short and contained no hydrogenated fats (sources of trans fatty acids), high fructose corn syrup (they use cane syrup, which is preferable to me), or MSG. Rice flour, dry sweet potatoes, and tapioca are the biggest ingredients. As far as processed foods go, not bad at all.<br /><br />I will definitely buy these again."
485791,485792,B001RVFERK,A41MKHZQ85J9U,"Gr8ful ""Love a good book""",1,1,4,1327536000,Delicious,"I really liked these.  Great snack for someone watching their fat and or calorie intake.  Light, crunchy and full of flavor.  They don't taste like a traditional chip they seem infused with air or something.  The biggest problem for me would be if I bought the large bag I would be too tempted to eat way more than a serving.  So these single sized bags are ideal.<br /><br />Also should mention that the sweet potato variety that I tried do not contain any dairy which is a necessity for me and I'm sure others have similar issues."
485792,485793,B001RVFERK,A28WXDXJA1P0MC,T. Casto,1,1,2,1327449600,"These definitely taste like ""diet"" chips","After reading several reviews from people apparently on diets I now understand the high star rating because if you can't have the real thing something like this passes for good. These are bland, have a weird texture and aren't very good. I will be sending these to work with my husband so he can give them away. I ate a few from my first and only bag before throwing them in the pantry. They are low in calories and low in taste. Pass."
485793,485794,B001RVFERK,A231LBC8EGPO5L,"OutlawPoet ""OutlawPoet""",1,1,3,1327449600,Chili Lime Flavor - Review,"In general, I love Popchips.  (BBQ are my absolute favs.)  These are the chips I go for automatically at the store because of their crisp texture and great taste.<br /><br />This review is for the Chili Lime Popchips.<br /><br />They have a little heat for the Chili and a bit of acid for the Lime, however, I must admit that these are not my favorite.  The taste took some getting used to and, while not awful, this is not a flavor I'll be going back to.  The chips have the same great Popchip texture however, they left a bit of an unpleasant after taste coating the back of my throat.  An after taste that lasted quite a while.<br /><br />Since everyone loves different flavors, I'm sure there will be folks that will love these, but for me, the Chili Lime flavor rated a 3.  Not awful.  Not great.  Not on my shopping list."
485794,485795,B001RVFERK,A7RFDGVXDYQLJ,"JJ ""avid reader""",1,1,4,1327449600,Keep Popping!,"The crisp texture of these PopChips is very appealing.  The chips also stayed whole in the bag, which is a big plus.  They  have a nice sweet potato flavor, with a light hint of salt.  Best of all, no greasy fingers!  I like that they are a healthy alternative to other chips or crackers.  The information on the bag well represents the taste of the chips.  I think that children would like these and they would certainly be a healthy alternative to other chips.  They are also gluten free...which seems to be a growing trend in foods today.  Overall, I would definitively buy these chips again and look forward to trying other flavors of Popchips."
485795,485796,B001RVFERK,ATDE9JYCPI0L1,Alyssa A. Lappen,1,1,4,1327449600,Satisfies a sweet potato tooth,"Sweet potatoes are among my favorite vegetables, and I especially adore sweet potato chips. So an Amazon Vine offer of these chips seemed a sure bet.<br /><br />They taste a bit like sweet potatoes, yet ever so slightly sweeter --- with fewer calories and half the fat of a bag of real sweet potato chips (100 calories, 30% from fat, compared to 130 calories with half from fat in a regular bag of chips).<br /><br />But I agree with others. The taste is slightly strange --- and the ingredients tell why. The key ingredient isn't sweet potato, but RICE FLOUR! Sweet potato flakes (whatever those are) come second, then tapioca starch. Next comes oil (sunflower, safflower, or canola) then yellow corn flour. And finally there's cane syrup --- sugar --- which explains why the chips seem a tad sweeter than sweet potatoes.<br /><br />I like these Sweet Potato Popchips well enough, and will keep the box at the ready for brown bag lunches over the next several weeks.<br /><br />I may buy them again, too --- but only if no real sweet potato chips are available to satisfy my sweet potato tooth."
485796,485797,B001RVFERK,A2QSBOAAGW1I1H,"Julie A. Dawson ""Bards and Sages Publishing""",1,1,4,1327449600,A healthier snack,"We got the sweet potato flavor through the Vine program.  I was genuinely surprised by how good these were.  Crunchy but light texture.  Just the right balance of sweet and salty.  Portion controlled bags have only a 100 calories and 95 mg of sodium.  These are definitely a healthier alternative to potato chips.  But don't mistake ""healthier"" for ""healthy.""  They have almost no nutritional value (1 g protein, 2% iron).  So don't let all the buzzwords on the packaging fool you.  Still, if you are looking for a light snack that won't ruin your diet, this is a good choice.  As an FYI, despite what the marketing and package language would lead you to believe, sweet potato is not the main ingredient here.  Rice flour is the first ingredient, followed by sweet potato flakes, tapioca starch, a blend of various oils, corn flour, seasonings, etc. Not a huge deal, but its one of those ""truth in advertising"" points that annoys me so I mention it."
485797,485798,B001RVFERK,A2J19U8H5SSFCJ,Linda Dalton,1,1,5,1327449600,Fabulous Taste - can't eat just one but small warning,"These are absolutely delicious and irresistable. The taste is perfect - not heavy or overdone. It actually kind of sneaks up on you before you realize you've just finished the bag.<br /><br />They seem to melt in your mouth even as you are chewing them as opposed to some brands that make you feel like Mr. Ed (the horse). Yes,there is some salt, but it's not like someone just dumped a container of the stuff on them. This time it enhances the chip.<br /><br />Everything in them is terrific except for the inclusion of maltodextrin about 2/3 down the ingredient list. It can have a kind of laxative effect on a lot of people and I just thought you should know it's in there.<br /><br />Other than that - there is nothing about this product that would detract me from buying it for parties, picnics, events, or just enjoying by myself.<br /><br />Seriously, they are that good."
485798,485799,B001RVFERK,A2SZLNSI5KOQJT,"Carrie, ""Formerly &#34;Sister Carrie&#34;""",1,1,4,1327449600,Great Crunch. OK Flavor. 100 Calories.,"Advertised as an all natural, gluten free,healthier snack, we tried the BBQ & Sour Cream & Onion flavors.  We have a slight preference for the BBQ over the Sour Cream & Onion because the BBQ has a little more flavor. However, both leave a slightly strange aftertaste shortly after consuming a single serving bag.<br /><br />The chip crunch is great and adds to the satisfaction of eating the chip.<br /><br />Overall, a nice snack.  For flavor; however, we prefer Veggie Chips.<a href=""http://www.amazon.com/gp/product/B0041BSZGA"">Sensible Portions Veggie Snacks Variety - 24 Bags</a> (especially the Rosemary flavored straws)."
485799,485800,B001RVFERK,AZFGLIYTHEZWP,KerriLyn7,1,1,5,1327449600,"If it were socially acceptable to bathe in them, I would.","Popchips are just amazing, and the salt & pepper are our favorite. This shipment of 3-ounce bags never lasts more than 2 weeks."
485800,485801,B001RVFERK,ARIZ8PY9ULPHH,"Bonnie Jo Davis ""Loves to read and review books.""",1,1,5,1327363200,Holy Cow!! These Are Scrumptious,"I didn't realize I was getting 20 packets of these chips but I was happy to see them when they arrived.  I love anything sweet potato so I opened the box eagerly and started chowing down.  They are delicious!  My only concern is that I don't really like the texture of anything ""popped"" but because the flavor is delicious I can overlook that.  These chips would work perfectly with many diet plans.  They are very crispy and although you won't confuse them with ""real"" chips they will satisfy that urge for something crunchy.  I'm going to buy them in several other flavors to keep on hand."
